0.02,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.186,-1.268,-0.369,0.09,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.435,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.022,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.186,-1.268,-0.369,0.09,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.436,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.024,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.186,-1.268,-0.369,0.091,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.436,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.026,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.186,-1.268,-0.369,0.091,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.436,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.028,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.186,-1.268,-0.369,0.092,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.436,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.03,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.186,-1.268,-0.369,0.092,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.436,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.032,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.186,-1.268,-0.369,0.093,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.436,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.034,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.186,-1.268,-0.369,0.094,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.436,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.036,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.186,-1.268,-0.369,0.094,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.437,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.038,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.187,-1.268,-0.369,0.095,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.437,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.04,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.187,-1.268,-0.369,0.096,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.437,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.042,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.187,-1.268,-0.369,0.097,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.437,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.044,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.187,-1.268,-0.369,0.098,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.437,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.046,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.187,-1.268,-0.369,0.098,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.438,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.048,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.187,-1.268,-0.369,0.099,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.438,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.05,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.187,-1.268,-0.369,0.1,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.438,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.052,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.187,-1.268,-0.369,0.101,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.438,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.054,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.187,-1.268,-0.369,0.102,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.439,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.056,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.188,-1.268,-0.369,0.103,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.439,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.058,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.188,-1.268,-0.369,0.105,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.439,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.06,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.188,-1.268,-0.369,0.106,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.439,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.062,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.188,-1.268,-0.369,0.107,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.44,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.064,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.188,-1.268,-0.369,0.108,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.44,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.066,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.188,-1.268,-0.369,0.109,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.44,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.068,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.188,-1.268,-0.369,0.111,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.441,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.07,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.189,-1.268,-0.369,0.112,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.441,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.072,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.189,-1.268,-0.369,0.114,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.441,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.074,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.189,-1.268,-0.369,0.115,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.442,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.076,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.189,-1.268,-0.369,0.116,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.442,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.078,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.189,-1.268,-0.369,0.118,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.442,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.08,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.19,-1.268,-0.369,0.119,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.443,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.082,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.19,-1.268,-0.369,0.121,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.443,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.084,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.19,-1.268,-0.369,0.123,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.444,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.086,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.19,-1.268,-0.369,0.124,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.444,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.088,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.19,-1.268,-0.369,0.126,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.444,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.09,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.191,-1.268,-0.369,0.128,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.445,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.092,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.191,-1.268,-0.369,0.13,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.445,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.094,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.191,-1.268,-0.369,0.131,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.446,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.096,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.191,-1.268,-0.369,0.133,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.446,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.098,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.192,-1.268,-0.369,0.135,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.447,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.1,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.192,-1.268,-0.369,0.137,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.447,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.102,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.192,-1.268,-0.369,0.139,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.448,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.104,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.192,-1.268,-0.369,0.141,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.448,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.106,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.193,-1.268,-0.369,0.143,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.449,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.108,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.193,-1.268,-0.369,0.145,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.449,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.11,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.193,-1.268,-0.369,0.147,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.45,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.112,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.193,-1.268,-0.369,0.149,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.45,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.114,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.194,-1.268,-0.369,0.151,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.451,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.116,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.194,-1.268,-0.369,0.154,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.451,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.118,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.194,-1.268,-0.369,0.156,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.452,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.12,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.194,-1.268,-0.369,0.158,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.453,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.122,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.195,-1.268,-0.369,0.161,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.453,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.124,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.195,-1.268,-0.369,0.163,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.454,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.126,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.195,-1.268,-0.369,0.165,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.454,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.128,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.196,-1.268,-0.369,0.168,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.455,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.13,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.196,-1.268,-0.369,0.17,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.456,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.132,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.196,-1.268,-0.369,0.173,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.456,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.134,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.197,-1.268,-0.369,0.175,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.457,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.136,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.197,-1.268,-0.369,0.178,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.457,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.138,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.197,-1.268,-0.369,0.181,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.458,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.14,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.198,-1.268,-0.369,0.183,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.459,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.142,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.198,-1.268,-0.369,0.186,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.459,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.144,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.198,-1.268,-0.369,0.189,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.46,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.146,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.199,-1.268,-0.369,0.191,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.461,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.148,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.199,-1.268,-0.369,0.194,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.461,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.15,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.199,-1.268,-0.369,0.197,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.462,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.152,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.2,-1.268,-0.369,0.2,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.463,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.154,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.2,-1.268,-0.369,0.203,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.464,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
0.156,-0.071,0.03,-0.03,0.071,-0.014,0.116,0.052,-0.052,-0.116,0.014,1.268,0.201,-1.268,-0.369,0.206,-0.351,-0.175,-0.466,-0.5,-0.742,-0.449,-0.05,0.464,-0.262,0.044,0.03,0.286,-0.227,0.15,0.064,0.006,-0.005,-0.0,0.002,-0.0,-0.175,-0.0,0.004
